millet,state,district,year,month,modal_price
bajra,Karnataka,Bijapur,2026,4,1865.81
bajra,Karnataka,Gadag,2026,4,1817.0
bajra,Karnataka,Haveri,2026,4,3200.0
bajra,Karnataka,Kalburgi,2026,4,2350.0
bajra,Karnataka,Koppal,2026,4,2049.88
bajra,Karnataka,Raichur,2026,4,2299.9
bajra,Karnataka,Shimoga,2026,4,2560.0
bajra,Karnataka,Yadgiri,2026,4,2057.93
ragi,Karnataka,Bangalore,2021,1,3150.0
ragi,Karnataka,Bellary,2021,1,2170.17
ragi,Karnataka,Chikmagalur,2021,1,2000.0
ragi,Karnataka,Chitradurga,2021,1,2166.82
ragi,Karnataka,Davangere,2021,1,2308.71
ragi,Karnataka,Hassan,2021,1,2262.08
ragi,Karnataka,Haveri,2021,1,1433.33
ragi,Karnataka,Kolar,2021,1,2040.52
ragi,Karnataka,Mandya,2021,1,2394.85
ragi,Karnataka,Mysore,2021,1,2168.93
ragi,Karnataka,Shimoga,2021,1,4289.33
ragi,Karnataka,Tumkur,2021,1,2127.56
ragi,Karnataka,Bangalore,2021,4,4780.89
ragi,Karnataka,Bellary,2021,4,2393.85
ragi,Karnataka,Chikmagalur,2021,4,2226.98
ragi,Karnataka,Chitradurga,2021,4,2367.19
ragi,Karnataka,Davangere,2021,4,2497.36
ragi,Karnataka,Hassan,2021,4,2492.09
ragi,Karnataka,Haveri,2021,4,1550.0
ragi,Karnataka,Kolar,2021,4,3003.69
ragi,Karnataka,Mandya,2021,4,2340.0
ragi,Karnataka,Shimoga,2021,4,3062.5
ragi,Karnataka,Tumkur,2021,4,3017.41
ragi,Karnataka,Bangalore,2021,10,2900.0
ragi,Karnataka,Bellary,2021,10,1896.8
ragi,Karnataka,Chikmagalur,2021,10,3465.67
ragi,Karnataka,Chitradurga,2021,10,2206.41
ragi,Karnataka,Davangere,2021,10,1951.28
ragi,Karnataka,Dharwad,2021,10,3033.33
ragi,Karnataka,Hassan,2021,10,2036.84
ragi,Karnataka,Haveri,2021,10,1830.0
ragi,Karnataka,Kolar,2021,10,2000.0
ragi,Karnataka,Mandya,2021,10,2605.36
ragi,Karnataka,Mysore,2021,10,2121.84
ragi,Karnataka,Shimoga,2021,10,2850.0
ragi,Karnataka,Tumkur,2021,10,2129.03
ragi,Karnataka,Bangalore,2021,7,2897.93
ragi,Karnataka,Bellary,2021,7,1842.27
ragi,Karnataka,Chamrajnagar,2021,7,2350.0
ragi,Karnataka,Chikmagalur,2021,7,1995.63
ragi,Karnataka,Chitradurga,2021,7,2121.06
ragi,Karnataka,Davangere,2021,7,2213.67
ragi,Karnataka,Hassan,2021,7,2029.57
ragi,Karnataka,Haveri,2021,7,1700.0
ragi,Karnataka,Kolar,2021,7,1937.84
ragi,Karnataka,Mandya,2021,7,2546.38
ragi,Karnataka,Mysore,2021,7,3155.48
ragi,Karnataka,Shimoga,2021,7,2907.14
ragi,Karnataka,Tumkur,2021,7,2248.04
ragi,Karnataka,Bangalore,2022,1,2902.45
ragi,Karnataka,Bellary,2022,1,1978.71
ragi,Karnataka,Chikmagalur,2022,1,1902.65
ragi,Karnataka,Chitradurga,2022,1,2306.33
ragi,Karnataka,Davangere,2022,1,2181.79
ragi,Karnataka,Dharwad,2022,1,2800.0
ragi,Karnataka,Hassan,2022,1,2041.46
ragi,Karnataka,Kolar,2022,1,2127.78
ragi,Karnataka,Mandya,2022,1,2651.46
ragi,Karnataka,Mysore,2022,1,2137.84
ragi,Karnataka,Shimoga,2022,1,2812.5
ragi,Karnataka,Tumkur,2022,1,2050.88
ragi,Karnataka,Bangalore,2022,4,2900.0
ragi,Karnataka,Bellary,2022,4,1760.03
ragi,Karnataka,Chitradurga,2022,4,2044.83
ragi,Karnataka,Davangere,2022,4,1809.69
ragi,Karnataka,Hassan,2022,4,1814.16
ragi,Karnataka,Haveri,2022,4,1950.0
ragi,Karnataka,Kolar,2022,4,2003.15
ragi,Karnataka,Mandya,2022,4,2606.82
ragi,Karnataka,Mysore,2022,4,1819.82
ragi,Karnataka,Shimoga,2022,4,2856.77
ragi,Karnataka,Tumkur,2022,4,2135.33
ragi,Karnataka,Bangalore,2022,7,2900.0
ragi,Karnataka,Bellary,2022,7,1678.43
ragi,Karnataka,Chikmagalur,2022,7,1901.35
ragi,Karnataka,Chitradurga,2022,7,1761.55
ragi,Karnataka,Davangere,2022,7,1828.57
ragi,Karnataka,Gadag,2022,7,2234.0
ragi,Karnataka,Hassan,2022,7,1744.06
ragi,Karnataka,Haveri,2022,7,1625.0
ragi,Karnataka,Kolar,2022,7,3004.41
ragi,Karnataka,Mandya,2022,7,2375.86
ragi,Karnataka,Mysore,2022,7,1960.61
ragi,Karnataka,Shimoga,2022,7,2825.93
ragi,Karnataka,Tumkur,2022,7,1902.46
ragi,Karnataka,Bangalore,2022,10,2900.0
ragi,Karnataka,Bellary,2022,10,1736.41
ragi,Karnataka,Chamrajnagar,2022,10,1854.55
ragi,Karnataka,Chikmagalur,2022,10,2283.86
ragi,Karnataka,Chitradurga,2022,10,2300.0
ragi,Karnataka,Davangere,2022,10,1912.78
ragi,Karnataka,Hassan,2022,10,1800.0
ragi,Karnataka,Haveri,2022,10,1724.8
ragi,Karnataka,Kolar,2022,10,1876.19
ragi,Karnataka,Mandya,2022,10,1932.41
ragi,Karnataka,Mysore,2022,10,2158.55
ragi,Karnataka,Shimoga,2022,10,2797.5
ragi,Karnataka,Tumkur,2022,10,2133.7
ragi,Karnataka,Bangalore,2023,1,2915.97
ragi,Karnataka,Bellary,2023,1,2325.9
ragi,Karnataka,Chamrajnagar,2023,1,2000.0
ragi,Karnataka,Chikmagalur,2023,1,2536.93
ragi,Karnataka,Chitradurga,2023,1,2290.76
ragi,Karnataka,Davangere,2023,1,2308.1
ragi,Karnataka,Hassan,2023,1,2067.1
ragi,Karnataka,Kolar,2023,1,2378.57
ragi,Karnataka,Mandya,2023,1,2611.74
ragi,Karnataka,Mysore,2023,1,2332.92
ragi,Karnataka,Shimoga,2023,1,2816.67
ragi,Karnataka,Tumkur,2023,1,2291.67
ragi,Karnataka,Bangalore,2023,4,3091.34
ragi,Karnataka,Bellary,2023,4,2403.62
ragi,Karnataka,Chamrajnagar,2023,4,3000.0
ragi,Karnataka,Chikmagalur,2023,4,2702.17
ragi,Karnataka,Chitradurga,2023,4,2554.65
ragi,Karnataka,Davangere,2023,4,2368.12
ragi,Karnataka,Hassan,2023,4,2460.53
ragi,Karnataka,Kolar,2023,4,2246.73
ragi,Karnataka,Mandya,2023,4,2490.91
ragi,Karnataka,Mysore,2023,4,2873.23
ragi,Karnataka,Shimoga,2023,4,3217.86
ragi,Karnataka,Tumkur,2023,4,2616.91
ragi,Karnataka,Bangalore,2023,7,4083.87
ragi,Karnataka,Bellary,2023,7,2753.67
ragi,Karnataka,Chamrajnagar,2023,7,2670.0
ragi,Karnataka,Chikmagalur,2023,7,3024.05
ragi,Karnataka,Chitradurga,2023,7,2520.74
ragi,Karnataka,Davangere,2023,7,2581.19
ragi,Karnataka,Hassan,2023,7,2366.67
ragi,Karnataka,Kolar,2023,7,2755.12
ragi,Karnataka,Mandya,2023,7,3095.65
ragi,Karnataka,Mysore,2023,7,2744.47
ragi,Karnataka,Shimoga,2023,7,3177.27
ragi,Karnataka,Tumkur,2023,7,2479.34
ragi,Karnataka,Bangalore,2023,10,3751.02
ragi,Karnataka,Bellary,2023,10,2810.33
ragi,Karnataka,Chamrajnagar,2023,10,3425.0
ragi,Karnataka,Chikmagalur,2023,10,3061.92
ragi,Karnataka,Davangere,2023,10,2768.04
ragi,Karnataka,Hassan,2023,10,2518.08
ragi,Karnataka,Haveri,2023,10,2392.86
ragi,Karnataka,Kolar,2023,10,2696.67
ragi,Karnataka,Mandya,2023,10,3533.33
ragi,Karnataka,Mysore,2023,10,3255.6
ragi,Karnataka,Shimoga,2023,10,3697.5
ragi,Karnataka,Tumkur,2023,10,2588.69
ragi,Karnataka,Bangalore,2024,1,4074.13
ragi,Karnataka,Bellary,2024,1,3139.0
ragi,Karnataka,Chamrajnagar,2024,1,2450.0
ragi,Karnataka,Chikmagalur,2024,1,3448.0
ragi,Karnataka,Davangere,2024,1,3043.39
ragi,Karnataka,Hassan,2024,1,2700.25
ragi,Karnataka,Kolar,2024,1,2925.35
ragi,Karnataka,Mandya,2024,1,3803.23
ragi,Karnataka,Mysore,2024,1,2664.22
ragi,Karnataka,Shimoga,2024,1,3863.46
ragi,Karnataka,Tumkur,2024,1,3187.9
ragi,Karnataka,Bangalore,2024,4,4033.93
ragi,Karnataka,Bellary,2024,4,3074.85
ragi,Karnataka,Davangere,2024,4,3014.25
ragi,Karnataka,Hassan,2024,4,2777.7
ragi,Karnataka,Kolar,2024,4,3280.49
ragi,Karnataka,Mandya,2024,4,3187.4
ragi,Karnataka,Mysore,2024,4,3158.0
ragi,Karnataka,Shimoga,2024,4,3861.11
ragi,Karnataka,Tumkur,2024,4,3071.83
ragi,Karnataka,Bangalore,2024,4,4033.93
ragi,Karnataka,Bellary,2024,4,3074.85
ragi,Karnataka,Davangere,2024,4,3014.25
ragi,Karnataka,Hassan,2024,4,2777.7
ragi,Karnataka,Kolar,2024,4,3280.49
ragi,Karnataka,Mandya,2024,4,3187.4
ragi,Karnataka,Mysore,2024,4,3158.0
ragi,Karnataka,Shimoga,2024,4,3861.11
ragi,Karnataka,Tumkur,2024,4,3071.83
ragi,Karnataka,Bangalore,2024,7,4025.13
ragi,Karnataka,Bellary,2024,7,3141.0
ragi,Karnataka,Chamrajnagar,2024,7,2857.71
ragi,Karnataka,Chikmagalur,2024,7,3513.1
ragi,Karnataka,Chitradurga,2024,7,3183.5
ragi,Karnataka,Davangere,2024,7,3317.94
ragi,Karnataka,Hassan,2024,7,3155.77
ragi,Karnataka,Kolar,2024,7,3068.44
ragi,Karnataka,Mandya,2024,7,3061.01
ragi,Karnataka,Mysore,2024,7,3289.88
ragi,Karnataka,Shimoga,2024,7,4200.0
ragi,Karnataka,Tumkur,2024,7,3338.39
ragi,Karnataka,Bangalore,2024,10,4169.59
ragi,Karnataka,Bellary,2024,10,3100.73
ragi,Karnataka,Chamrajnagar,2024,10,2898.98
ragi,Karnataka,Chitradurga,2024,10,2850.0
ragi,Karnataka,Davangere,2024,10,3074.05
ragi,Karnataka,Hassan,2024,10,2916.8
ragi,Karnataka,Haveri,2024,10,4120.0
ragi,Karnataka,Kolar,2024,10,3011.96
ragi,Karnataka,Mandya,2024,10,3331.99
ragi,Karnataka,Mysore,2024,10,3392.35
ragi,Karnataka,Shimoga,2024,10,3997.83
ragi,Karnataka,Tumkur,2024,10,2916.71
ragi,Karnataka,Bangalore,2025,1,4204.2
ragi,Karnataka,Bellary,2025,1,3175.12
ragi,Karnataka,Chamrajnagar,2025,1,3075.79
ragi,Karnataka,Chikmagalur,2025,1,4300.0
ragi,Karnataka,Chitradurga,2025,1,3000.0
ragi,Karnataka,Davangere,2025,1,3223.34
ragi,Karnataka,Hassan,2025,1,2975.79
ragi,Karnataka,Kolar,2025,1,3200.0
ragi,Karnataka,Mandya,2025,1,3343.18
ragi,Karnataka,Mysore,2025,1,3101.22
ragi,Karnataka,Shimoga,2025,1,3589.66
ragi,Karnataka,Tumkur,2025,1,3138.19
ragi,Karnataka,Bellary,2025,4,3055.24
ragi,Karnataka,Davangere,2025,4,3027.22
ragi,Karnataka,Haveri,2025,4,2900.0
ragi,Karnataka,Shimoga,2025,4,3771.43
ragi,Karnataka,Tumkur,2025,4,3467.23
ragi,Karnataka,Chikmagalur,2025,7,3400.0
ragi,Karnataka,Davangere,2025,7,3422.29
ragi,Karnataka,Kolar,2025,7,3528.57
ragi,Karnataka,Mysore,2025,7,3400.0
ragi,Karnataka,Tumkur,2025,7,3506.0
ragi,Karnataka,Chitradurga,2025,10,4000.0
ragi,Karnataka,Davangere,2025,10,3609.0
ragi,Karnataka,Dharwad,2025,10,2475.13
ragi,Karnataka,Kolar,2025,10,3512.69
ragi,Karnataka,Mysore,2025,10,3251.9
ragi,Karnataka,Shimoga,2025,10,4140.51
ragi,Karnataka,Tumkur,2025,10,3514.76
ragi,Karnataka,Bangalore,2026,1,3600.0
ragi,Karnataka,Bellary,2026,1,3524.45
ragi,Karnataka,Chamrajnagar,2026,1,3559.78
ragi,Karnataka,Chitradurga,2026,1,3533.6
ragi,Karnataka,Davangere,2026,1,3633.31
ragi,Karnataka,Dharwad,2026,1,4200.0
ragi,Karnataka,Hassan,2026,1,3500.0
ragi,Karnataka,Kolar,2026,1,3727.56
ragi,Karnataka,Mysore,2026,1,4101.33
ragi,Karnataka,Shimoga,2026,1,3300.0
ragi,Karnataka,Tumkur,2026,1,3403.62
ragi,Karnataka,Bangalore,2026,2,3590.33
ragi,Karnataka,Bellary,2026,2,3448.43
ragi,Karnataka,Chamrajnagar,2026,2,3620.75
ragi,Karnataka,Chitradurga,2026,2,3309.46
ragi,Karnataka,Davangere,2026,2,3458.73
ragi,Karnataka,Hassan,2026,2,3597.67
ragi,Karnataka,Kolar,2026,2,3369.44
ragi,Karnataka,Mandya,2026,2,3500.0
ragi,Karnataka,Mysore,2026,2,3662.61
ragi,Karnataka,Shimoga,2026,2,4532.93
ragi,Karnataka,Tumkur,2026,2,3378.74
ragi,Karnataka,Bangalore,2026,3,4151.37
ragi,Karnataka,Bellary,2026,3,3207.46
ragi,Karnataka,Chamrajnagar,2026,3,4239.86
ragi,Karnataka,Chikmagalur,2026,3,3206.38
ragi,Karnataka,Chitradurga,2026,3,3442.44
ragi,Karnataka,Davangere,2026,3,3274.77
ragi,Karnataka,Dharwad,2026,3,2488.57
ragi,Karnataka,Hassan,2026,3,3610.4
ragi,Karnataka,Haveri,2026,3,3080.92
ragi,Karnataka,Kolar,2026,3,3801.57
ragi,Karnataka,Mandya,2026,3,3736.18
ragi,Karnataka,Mysore,2026,3,3605.87
ragi,Karnataka,Shimoga,2026,3,3159.5
ragi,Karnataka,Tumkur,2026,3,3470.09
ragi,Karnataka,Bangalore,2026,4,4407.76
ragi,Karnataka,Bellary,2026,4,3067.87
ragi,Karnataka,Chamrajnagar,2026,4,3510.0
ragi,Karnataka,Chikmagalur,2026,4,3000.0
ragi,Karnataka,Chitradurga,2026,4,3291.58
ragi,Karnataka,Davangere,2026,4,2999.79
ragi,Karnataka,Hassan,2026,4,4073.02
ragi,Karnataka,Haveri,2026,4,3119.99
ragi,Karnataka,Kolar,2026,4,3621.0
ragi,Karnataka,Mandya,2026,4,3600.0
ragi,Karnataka,Mysore,2026,4,3244.72
ragi,Karnataka,Shimoga,2026,4,3113.85
ragi,Karnataka,Tumkur,2026,4,3105.88
ragi,Maharashtra,Pune,2026,4,5255.88
ragi,Maharashtra,Pune,2026,3,5265.33
ragi,Maharashtra,Pune,2026,2,5218.38
ragi,Maharashtra,Pune,2026,1,5384.56
ragi,Maharashtra,Pune,2025,1,4922.58
